dpd_5_cnt,dpd_15_cnt,dpd_30_cnt,close_loans_cnt,payment_type_1,payment_type_2,payment_type_3,past_billings_cnt,age,gender,bad_flag,score_combined,has_overdue_info
2.0,1.0,0.0,1.0,0,3,0,3.0,44,0,0,,1
,,,1.0,0,6,0,6.0,39,0,0,600.5436816987657,0
1.0,0.0,0.0,3.0,0,8,1,7.0,29,0,0,556.7579444322735,1
,,,0.0,0,0,1,1.0,24,0,0,580.9783199940257,0
,,,1.0,3,0,0,3.0,36,0,0,612.3230903950008,0
,,,0.0,0,3,0,4.0,54,0,1,682.7602256457892,0
1.0,1.0,0.0,1.0,0,5,0,5.0,51,0,0,643.8731864869187,1
,,,0.0,0,1,0,1.0,29,0,1,,0
,,,0.0,0,2,0,2.0,36,1,0,599.7184563600188,0
1.0,0.0,0.0,1.0,0,4,3,6.0,28,0,0,582.8206350320019,1
,,,0.0,0,2,0,2.0,24,0,0,549.9945004103366,0
,,,3.0,0,0,10,10.0,24,0,0,603.2630684461964,0
,,,1.0,0,4,0,6.0,48,0,0,632.9521775533601,0
,,,0.0,0,1,0,,33,0,0,634.3876080519926,0
,,,6.0,11,5,0,11.0,41,0,0,612.2197381784796,0
,,,1.0,0,0,6,6.0,45,0,0,622.0391075772001,0
,,,0.0,0,6,0,5.0,30,0,1,546.4394377049397,0
,,,0.0,0,1,0,,37,0,1,,0
,,,0.0,0,1,0,,44,0,0,601.9791121973982,0
,,,0.0,0,0,0,,23,0,0,560.3384786079394,0
,,,0.0,0,1,0,,47,0,0,535.6726603565103,0
,,,0.0,0,1,0,,64,0,0,657.1695094891958,0
,,,0.0,0,0,0,,36,0,0,634.3876080519926,0
,,,0.0,0,1,0,,43,0,0,601.9791121973982,0
,,,6.0,0,0,15,14.0,31,0,0,627.0548438959104,0
,,,1.0,0,3,0,3.0,30,0,0,581.3852045333692,0
,,,0.0,0,1,0,1.0,53,1,0,502.67439854770913,0
,,,0.0,0,1,0,,32,0,0,471.7064586820813,0
,,,3.0,1,11,0,12.0,37,0,0,618.2204240524505,0
1.0,0.0,0.0,0.0,0,4,0,4.0,34,0,0,,1
,,,2.0,0,6,0,6.0,26,0,0,,0
,,,1.0,0,4,0,3.0,40,0,0,587.4284003526782,0
,,,7.0,1,10,0,11.0,19,0,0,,0
,,,5.0,0,15,2,17.0,22,0,0,528.0684689496642,0
,,,3.0,0,13,0,13.0,41,0,0,596.3850700849613,0
,,,1.0,0,9,0,7.0,26,1,0,552.59434789402,0
,,,0.0,5,0,0,5.0,42,0,0,600.4885376115335,0
,,,2.0,0,7,0,8.0,42,0,0,611.1168235858707,0
1.0,0.0,0.0,1.0,2,0,0,3.0,22,1,0,523.3799564881732,1
,,,1.0,0,5,0,3.0,56,0,0,636.4370701143151,0
,,,1.0,0,8,0,8.0,47,0,0,593.4933423923087,0
,,,3.0,0,0,5,5.0,30,0,0,643.4143798412495,0
1.0,0.0,0.0,1.0,0,8,0,6.0,21,0,0,,1
,,,1.0,0,1,0,3.0,19,0,0,,0
,,,1.0,2,2,0,4.0,18,0,0,535.5457244519799,0
,,,1.0,0,3,0,3.0,33,1,0,586.8941605661342,0
,,,1.0,0,3,0,3.0,33,0,0,576.8552584655729,0
,,,2.0,0,3,2,5.0,33,1,0,577.9374908338511,0
,,,0.0,0,3,0,3.0,47,1,0,563.2266157322176,0
,,,8.0,0,15,0,15.0,31,0,0,619.6558545510832,0
,,,1.0,0,0,4,4.0,32,1,0,527.1730919051913,0
0.0,0.0,1.0,0.0,0,4,0,4.0,42,0,1,627.0548438959104,1
,,,0.0,0,2,0,2.0,24,0,0,612.3230903950008,0
3.0,2.0,1.0,1.0,0,0,7,5.0,28,0,0,588.1400371367411,1
,,,0.0,0,2,0,2.0,44,0,0,557.4756743719363,0
,,,1.0,0,0,6,6.0,26,0,1,480.2978431344087,0
,,,1.0,0,3,3,6.0,21,0,0,510.1313374085791,0
,,,0.0,0,0,2,2.0,29,0,0,512.7945441397102,0
,,,3.0,0,8,0,7.0,54,0,0,646.2644031541276,0
,,,0.0,1,6,0,5.0,35,0,0,542.8783606481526,0
,,,0.0,3,0,0,2.0,21,0,0,,0
,,,0.0,0,1,0,4.0,40,0,1,532.0544183831076,0
,,,1.0,0,8,0,8.0,33,0,0,522.7789141504013,0
,,,1.0,0,9,0,8.0,38,0,0,612.2197381784796,0
,,,2.0,0,9,0,9.0,27,0,0,572.6966468517686,0
,,,0.0,0,2,0,2.0,41,0,0,538.0136648837178,0
1.0,0.0,0.0,1.0,0,6,0,6.0,30,1,0,586.705685488566,1
,,,1.0,0,4,0,4.0,42,0,0,611.1168235858707,0
,,,1.0,1,0,2,3.0,23,0,0,554.4673309415973,0
2.0,0.0,0.0,1.0,0,7,0,8.0,23,0,0,601.9791121973982,1
1.0,0.0,0.0,0.0,0,4,0,3.0,50,0,0,630.3087514339594,1
,,,1.0,0,2,0,3.0,39,0,0,553.3916599830255,0
,,,2.0,0,5,0,7.0,48,0,0,634.3876080519926,0
,,,0.0,0,4,0,4.0,41,1,0,,0
,,,0.0,0,3,0,3.0,19,0,0,,0
,,,1.0,0,2,0,3.0,38,0,0,615.275435199675,0
1.0,1.0,0.0,1.0,0,7,0,7.0,26,0,0,572.6966468517686,1
3.0,0.0,0.0,1.0,0,4,0,6.0,40,0,0,551.2216456187426,1
2.0,2.0,2.0,3.0,0,7,0,7.0,27,0,0,,1
,,,0.0,0,1,0,2.0,33,0,0,585.2885790023809,0
,,,1.0,0,2,0,3.0,24,0,0,588.5313149452869,0
,,,3.0,0,14,0,14.0,54,0,0,597.9002555793649,0
,,,1.0,0,0,4,4.0,39,1,0,533.4821750417022,0
,,,1.0,0,5,0,5.0,48,1,0,645.0474713039266,0
1.0,1.0,0.0,3.0,0,9,1,7.0,27,0,1,516.0727466801483,1
,,,2.0,2,0,0,6.0,37,0,0,611.1168235858707,0
,,,1.0,0,3,0,3.0,57,0,0,560.4329145276952,0
,,,1.0,0,5,0,4.0,46,0,0,575.3420005899792,0
,,,0.0,0,1,0,1.0,35,0,0,615.275435199675,0
,,,0.0,0,2,0,2.0,38,0,0,526.3168170534681,0
,,,1.0,0,6,0,6.0,20,0,1,529.213888912536,0
,,,8.0,8,4,0,12.0,35,0,0,627.0548438959104,0
1.0,1.0,0.0,4.0,8,2,2,8.0,32,0,0,653.280525761654,1
,,,0.0,4,0,0,1.0,65,0,0,636.4370701143151,0
,,,3.0,0,13,0,12.0,32,0,0,561.7860374356092,0
,,,0.0,0,2,0,2.0,62,0,0,594.9550259487797,0
,,,0.0,1,0,0,1.0,28,1,1,520.1858520394253,0
,,,1.0,0,9,0,7.0,32,0,0,612.2197381784796,0
,,,1.0,0,3,0,3.0,24,0,0,653.280525761654,0
,,,0.0,0,1,0,1.0,39,1,0,492.71140864028814,0
,,,0.0,0,2,0,2.0,42,0,0,585.9929698540457,0
,,,0.0,0,0,2,2.0,30,0,0,643.4143798412495,0
,,,1.0,0,9,0,8.0,51,0,1,529.058794807766,0
,,,2.0,0,6,0,9.0,52,0,0,651.2721758317459,0
,,,5.0,9,8,0,15.0,31,0,0,599.2333337502625,0
,,,0.0,3,3,0,1.0,44,0,0,601.9791121973982,0
,,,0.0,0,2,0,2.0,31,0,1,546.4394377049397,0
1.0,0.0,0.0,0.0,0,7,0,4.0,20,1,0,495.3246363509498,1
1.0,1.0,1.0,1.0,0,6,0,6.0,60,0,0,643.8731864869187,1
,,,3.0,0,8,0,7.0,51,0,0,640.9281976341432,0
,,,0.0,0,0,5,5.0,31,0,0,517.8026289496404,0
,,,0.0,0,1,0,,55,0,0,624.7610136346011,0
,,,1.0,0,3,0,3.0,39,0,0,634.1683529093362,0
,,,0.0,2,2,0,3.0,41,0,0,618.2204240524505,0
,,,1.0,0,0,7,6.0,27,1,0,602.957992349155,0
1.0,1.0,0.0,2.0,0,3,5,6.0,27,1,0,591.281935869441,1
,,,2.0,3,0,0,9.0,37,0,0,611.1168235858707,0
,,,2.0,0,2,4,6.0,19,0,0,,0
1.0,1.0,0.0,0.0,0,2,0,2.0,58,0,1,624.7610136346011,1
,,,5.0,1,20,0,16.0,44,0,0,653.280525761654,0
,,,1.0,0,2,0,3.0,20,0,0,518.8953821852022,0
,,,0.0,0,2,0,2.0,31,0,1,594.9496395863288,0
,,,1.0,0,3,0,3.0,47,0,0,,0
,,,0.0,2,0,0,1.0,22,0,1,519.3181356811838,0
,,,2.0,0,10,0,9.0,38,0,0,619.6558545510832,0
,,,0.0,0,1,0,1.0,18,0,1,,0
1.0,0.0,0.0,3.0,7,0,5,8.0,28,0,0,590.3764062184953,1
,,,1.0,0,3,0,3.0,20,0,0,,0
,,,0.0,0,0,2,2.0,29,0,0,594.2495876735211,0
,,,0.0,0,1,0,1.0,31,0,0,594.9496395863288,0
2.0,1.0,1.0,0.0,0,5,0,4.0,31,0,0,530.9303819582392,1
,,,1.0,0,0,3,3.0,32,1,0,570.7219751155328,0
,,,1.0,2,0,4,4.0,23,0,0,615.275435199675,0
,,,1.0,0,4,0,4.0,60,0,0,525.0521406951691,0
,,,1.0,1,0,5,6.0,26,1,0,603.0613445656762,0
,,,5.0,1,19,0,15.0,44,0,0,653.280525761654,0
1.0,1.0,0.0,0.0,0,4,0,3.0,58,0,1,624.7610136346011,1
,,,1.0,0,6,0,6.0,59,0,0,611.4246253602735,0
,,,0.0,0,0,2,2.0,21,0,0,537.2061803381366,0
,,,2.0,3,9,0,11.0,43,0,0,572.6966468517686,0
,,,0.0,0,2,0,1.0,40,0,0,576.8552584655729,0
,,,4.0,0,11,0,10.0,27,0,0,611.1168235858707,0
,,,2.0,0,11,0,10.0,47,0,0,597.1945765262967,0
,,,0.0,0,2,0,,26,1,1,588.2262388482454,0
,,,1.0,6,0,0,7.0,37,0,0,600.5436816987657,0
1.0,1.0,1.0,2.0,0,6,0,5.0,32,0,0,616.4441893317019,1
,,,0.0,0,0,0,,28,0,0,550.9577151066885,0
,,,0.0,0,0,1,,35,0,0,539.3358845047753,0
,,,0.0,0,0,3,2.0,22,0,0,564.0841414468713,0
,,,1.0,2,4,0,6.0,24,0,0,,0
1.0,1.0,0.0,1.0,0,6,0,6.0,35,0,1,,1
,,,0.0,0,0,2,2.0,28,0,0,563.0897799717172,0
,,,3.0,0,13,0,13.0,18,0,0,,0
2.0,2.0,1.0,1.0,0,6,0,6.0,19,0,0,,1
,,,2.0,0,8,0,10.0,21,0,0,,0
,,,0.0,0,3,0,2.0,51,0,0,,0
,,,1.0,3,1,0,3.0,27,0,1,,0
,,,0.0,0,0,1,,33,1,1,,0
1.0,1.0,0.0,2.0,0,4,4,6.0,37,0,0,,1
,,,3.0,0,5,1,6.0,32,0,0,,0
,,,1.0,0,3,0,3.0,34,0,0,,0
1.0,1.0,0.0,2.0,0,6,0,6.0,32,0,0,,1
,,,0.0,0,0,1,1.0,19,0,1,518.8953821852022,0
,,,0.0,0,0,2,2.0,20,0,1,549.3312218573213,0
,,,3.0,0,7,0,7.0,33,1,1,,0
,,,0.0,0,1,0,,20,0,1,,0
,,,5.0,0,8,0,8.0,18,0,0,,0
,,,2.0,0,0,5,7.0,31,0,0,572.3569999753098,0
1.0,0.0,0.0,1.0,0,0,0,2.0,23,0,0,564.0841414468713,1
,,,1.0,0,3,0,3.0,39,0,0,,0
,,,1.0,0,4,0,4.0,29,0,0,,0
,,,1.0,0,2,0,3.0,24,0,0,,0
,,,1.0,0,0,11,7.0,23,0,0,,0
,,,0.0,0,0,1,1.0,23,0,0,,0
,,,0.0,0,2,0,2.0,38,1,0,517.268037317399,0
,,,2.0,0,3,0,3.0,25,0,0,,0
,,,2.0,0,10,0,9.0,39,0,0,563.0897799717172,0
,,,0.0,0,4,0,3.0,19,0,0,,0
,,,1.0,3,0,0,3.0,22,1,0,,0
1.0,0.0,0.0,0.0,2,0,0,2.0,26,0,0,,1
,,,2.0,11,0,0,10.0,32,0,0,,0
,,,1.0,0,6,0,6.0,57,0,0,,0
,,,2.0,6,1,0,7.0,31,0,0,,0
,,,1.0,0,0,3,4.0,23,0,0,,0
,,,0.0,0,2,0,1.0,32,0,0,546.4394377049397,0
,,,,0,0,0,,23,0,0,554.816921443279,0
,,,0.0,0,1,0,,20,0,0,518.8953821852022,0
,,,0.0,0,1,0,1.0,30,0,1,,0
1.0,1.0,1.0,0.0,0,1,0,2.0,18,0,1,535.5457244519799,1
,,,0.0,2,0,0,2.0,28,1,0,538.4366569859259,0
,,,0.0,0,2,0,2.0,18,0,0,518.8953821852022,0
,,,0.0,0,7,0,4.0,54,0,0,589.5261553654325,0
,,,5.0,0,4,10,12.0,26,0,0,,0
,,,0.0,0,0,5,5.0,30,0,0,,0
1.0,0.0,0.0,1.0,2,4,0,6.0,18,0,0,518.8953821852022,1
1.0,0.0,0.0,3.0,0,6,0,4.0,20,0,1,,1
,,,1.0,0,3,0,3.0,18,0,0,,0
,,,0.0,0,2,0,2.0,29,0,0,576.8752773770586,0
,,,0.0,0,1,0,1.0,21,0,0,,0
3.0,2.0,0.0,1.0,0,4,0,6.0,21,0,1,,1
,,,1.0,0,3,0,3.0,24,0,0,,0
,,,1.0,6,1,0,6.0,41,0,0,,0
,,,0.0,0,2,0,2.0,39,0,0,,0
,,,1.0,0,2,0,3.0,32,0,0,563.0897799717172,0
,,,0.0,0,2,0,2.0,54,0,1,603.3116527707739,0
,,,2.0,10,1,0,6.0,40,0,0,,0
,,,1.0,0,10,0,10.0,40,0,0,,0
,,,1.0,0,3,0,3.0,22,0,1,,0
1.0,0.0,0.0,0.0,0,0,1,1.0,20,0,0,529.213888912536,1
1.0,0.0,0.0,2.0,0,7,0,6.0,23,0,0,,1
3.0,0.0,0.0,0.0,4,0,0,3.0,18,0,0,,1
1.0,1.0,0.0,0.0,0,3,0,3.0,26,0,0,,1
,,,1.0,0,3,0,3.0,24,0,0,,0
,,,0.0,0,2,1,4.0,22,0,0,,0
,,,8.0,0,17,0,14.0,21,0,0,,0
,,,0.0,0,3,1,4.0,25,0,0,,0
,,,0.0,0,0,1,1.0,30,0,0,,0
,,,3.0,0,16,0,16.0,23,0,0,,0
,,,5.0,0,11,0,7.0,26,0,0,,0
,,,0.0,0,5,0,5.0,49,0,0,,0
,,,1.0,0,6,0,6.0,46,0,0,,0
1.0,0.0,0.0,1.0,7,0,0,6.0,18,0,0,,1
,,,1.0,0,0,5,4.0,30,0,0,,0
1.0,1.0,1.0,3.0,0,9,0,9.0,24,0,0,,1
,,,2.0,0,8,0,8.0,62,0,0,,0
,,,1.0,0,3,0,3.0,20,0,0,,0
2.0,0.0,0.0,0.0,0,7,0,6.0,23,0,0,,1
,,,5.0,0,9,0,9.0,39,0,0,,0
,,,0.0,0,2,0,4.0,19,0,1,,0
,,,2.0,0,8,0,9.0,52,0,0,,0
1.0,1.0,1.0,1.0,0,4,0,3.0,20,0,0,,1
,,,2.0,0,7,0,8.0,19,0,0,,0
,,,1.0,3,0,0,3.0,32,0,0,,0
,,,1.0,4,0,0,3.0,22,0,0,,0
,,,1.0,0,10,0,10.0,26,0,1,,0
,,,1.0,2,1,0,3.0,35,0,0,,0
1.0,0.0,0.0,0.0,0,4,0,5.0,38,1,1,,1
,,,1.0,0,3,0,3.0,37,0,0,,0
,,,2.0,0,16,0,14.0,34,0,0,,0
,,,4.0,0,6,2,8.0,23,0,0,,0
,,,1.0,0,6,0,6.0,26,0,0,,0
1.0,1.0,0.0,2.0,0,0,6,6.0,20,0,0,,1
1.0,1.0,1.0,1.0,0,7,1,8.0,19,0,1,,1
,,,1.0,6,0,0,6.0,22,0,0,,0
1.0,0.0,0.0,0.0,0,4,0,4.0,22,0,0,,1
,,,0.0,4,0,0,4.0,62,0,0,,0
1.0,1.0,0.0,0.0,0,2,0,2.0,23,0,1,,1
,,,3.0,0,14,0,13.0,18,0,0,,0
,,,0.0,0,6,0,5.0,19,0,0,,0
1.0,1.0,0.0,3.0,0,8,0,7.0,20,0,1,,1
,,,2.0,0,2,0,1.0,23,0,1,,0
1.0,1.0,0.0,1.0,0,3,0,3.0,22,0,1,,1
,,,6.0,0,16,0,16.0,26,0,0,,0
,,,0.0,0,0,0,,20,1,0,,0
,,,1.0,0,4,0,4.0,34,0,0,,0
,,,2.0,0,8,0,7.0,30,0,0,,0
,,,1.0,0,4,0,3.0,25,0,0,,0
3.0,0.0,1.0,1.0,0,4,0,5.0,23,0,0,,1
1.0,0.0,0.0,11.0,0,18,0,16.0,25,0,1,,1
,,,1.0,0,3,0,3.0,53,0,0,,0
,,,0.0,0,1,0,1.0,36,0,0,,0
,,,1.0,0,0,2,3.0,22,0,0,,0
,,,3.0,0,6,4,10.0,22,0,0,,0
,,,0.0,4,0,0,3.0,18,1,0,,0
,,,0.0,0,1,0,1.0,21,1,0,,0
2.0,1.0,1.0,2.0,0,4,2,6.0,19,0,1,,1
,,,0.0,0,0,2,2.0,20,0,1,,0
,,,1.0,4,0,0,4.0,28,0,0,,0
2.0,2.0,1.0,0.0,0,5,0,5.0,18,0,0,,1
1.0,0.0,0.0,1.0,0,3,0,3.0,46,0,0,,1
,,,2.0,0,4,0,3.0,18,0,0,,0
,,,2.0,0,0,4,4.0,21,0,0,,0
1.0,0.0,0.0,0.0,4,0,0,3.0,21,0,1,,1
,,,1.0,0,2,0,3.0,33,0,0,,0
1.0,0.0,0.0,6.0,0,11,0,9.0,34,0,0,,1
1.0,0.0,0.0,0.0,0,7,0,6.0,24,0,0,,1
1.0,1.0,1.0,0.0,0,0,3,3.0,19,0,0,,1
,,,1.0,0,2,0,3.0,33,0,0,,0
,,,2.0,0,3,0,3.0,20,0,0,,0
1.0,1.0,0.0,4.0,0,9,0,11.0,44,0,0,,1
,,,1.0,0,3,0,3.0,33,0,0,,0
,,,0.0,0,3,0,2.0,20,0,1,,0
,,,1.0,0,0,0,,29,0,0,,0
,,,0.0,0,1,0,,58,0,0,,0
,,,1.0,0,3,0,3.0,45,0,0,,0
,,,0.0,0,3,0,2.0,20,0,0,,0
,,,1.0,0,3,0,3.0,20,0,0,,0
,,,2.0,0,4,0,6.0,20,0,0,,0
1.0,0.0,0.0,3.0,0,12,0,9.0,20,0,0,,1
1.0,1.0,0.0,1.0,0,5,0,5.0,43,0,0,,1
,,,1.0,0,3,0,3.0,26,0,0,,0
,,,0.0,0,3,0,2.0,20,0,0,,0
,,,0.0,0,3,0,2.0,20,0,0,,0
1.0,1.0,1.0,6.0,17,0,0,9.0,27,0,0,,1
,,,1.0,0,4,0,9.0,24,0,0,,0
2.0,0.0,0.0,1.0,0,3,0,3.0,19,0,1,,1
,,,1.0,1,0,0,3.0,67,0,0,,0
,,,1.0,0,6,0,6.0,30,0,0,,0
,,,0.0,1,0,0,3.0,28,0,0,,0
,,,1.0,0,6,0,6.0,18,0,0,,0
2.0,2.0,2.0,6.0,7,0,11,17.0,21,0,1,,1
,,,0.0,0,2,0,2.0,26,0,0,,0
1.0,1.0,0.0,3.0,0,9,0,9.0,21,0,0,,1
,,,0.0,0,1,0,1.0,18,0,0,,0
,,,9.0,14,1,0,7.0,29,0,0,,0
,,,1.0,0,1,0,3.0,20,0,0,,0
1.0,1.0,1.0,1.0,0,6,0,5.0,21,0,0,,1
,,,0.0,0,2,0,3.0,19,0,1,,0
,,,7.0,11,0,0,4.0,29,0,0,,0
,,,0.0,0,4,0,4.0,20,0,1,,0
1.0,0.0,0.0,0.0,3,5,0,6.0,18,0,0,,1
,,,0.0,0,1,0,,35,0,1,,0
,,,1.0,12,0,0,7.0,30,0,0,,0
1.0,0.0,0.0,0.0,0,1,0,1.0,20,0,0,,1
,,,2.0,0,9,0,8.0,38,0,0,,0
,,,0.0,0,4,0,4.0,27,0,0,,0
,,,1.0,0,4,0,3.0,51,0,0,,0
,,,2.0,0,6,0,5.0,20,0,0,,0
2.0,2.0,1.0,6.0,0,1,20,14.0,18,0,0,,1
,,,1.0,0,1,0,1.0,21,0,1,,0
2.0,2.0,0.0,2.0,1,0,10,9.0,26,0,0,,1
,,,2.0,0,7,0,7.0,54,0,0,,0
,,,0.0,1,0,0,1.0,20,0,0,,0
3.0,0.0,0.0,2.0,7,3,0,7.0,49,0,0,,1
,,,3.0,0,0,11,6.0,28,0,0,,0
,,,0.0,0,1,0,,18,0,0,,0
,,,0.0,0,1,0,1.0,22,0,1,,0
,,,4.0,0,17,0,14.0,18,0,0,,0
,,,1.0,5,3,0,7.0,33,0,0,,0
1.0,0.0,0.0,1.0,0,5,0,6.0,38,0,0,,1
,,,0.0,0,5,0,5.0,35,0,0,,0
,,,1.0,0,3,0,3.0,37,0,0,,0
,,,1.0,0,6,0,8.0,21,0,0,,0
,,,1.0,0,1,0,3.0,18,0,1,,0
,,,1.0,0,6,0,6.0,23,0,0,,0
,,,1.0,0,6,0,6.0,18,0,0,,0
,,,1.0,0,3,0,3.0,18,0,0,,0
,,,1.0,0,0,3,3.0,21,0,0,,0
,,,0.0,0,1,0,1.0,21,0,0,,0
1.0,0.0,0.0,1.0,9,0,0,9.0,23,0,0,,1
,,,1.0,0,1,0,3.0,23,0,0,,0
1.0,1.0,0.0,3.0,0,13,0,12.0,18,0,1,,1
,,,5.0,0,0,11,13.0,26,0,0,,0
,,,3.0,0,10,0,10.0,37,0,0,,0
1.0,0.0,0.0,1.0,0,0,0,6.0,34,0,0,,1
1.0,0.0,0.0,1.0,0,3,0,3.0,36,0,0,,1
1.0,0.0,0.0,0.0,0,3,0,2.0,55,0,0,,1
,,,1.0,0,8,0,7.0,31,0,1,603.1461898675387,0
,,,2.0,0,12,0,12.0,30,0,0,615.275435199675,0
,,,0.0,0,1,0,,33,0,1,514.4207172746949,0
,,,2.0,0,0,7,7.0,30,0,0,609.6813930872381,0
,,,1.0,3,0,0,3.0,30,0,0,610.4908995285738,0
,,,1.0,0,3,0,3.0,36,1,0,608.9586782231262,0
1.0,1.0,0.0,1.0,0,3,0,3.0,48,1,0,542.6944836550686,1
,,,0.0,0,1,0,1.0,22,1,1,476.0196494822068,0
,,,1.0,0,6,0,6.0,36,1,0,525.7376614065587,0
,,,0.0,0,6,0,5.0,33,0,0,562.0456775877021,0
,,,0.0,0,2,0,2.0,38,0,1,590.3764062184953,0
2.0,2.0,0.0,1.0,0,0,4,3.0,21,0,0,532.6144586834607,1
,,,1.0,0,6,0,6.0,30,0,0,,0
1.0,1.0,1.0,1.0,0,3,0,3.0,34,0,0,612.2197381784796,1
,,,0.0,0,3,0,2.0,33,0,0,609.6813930872381,0
,,,1.0,0,10,0,10.0,25,0,0,611.1168235858707,0
,,,1.0,0,1,0,3.0,57,0,0,600.6224418719136,0
2.0,0.0,0.0,11.0,0,21,0,16.0,35,0,0,635.6037834079689,1
1.0,1.0,1.0,3.0,20,0,0,16.0,34,0,0,441.5166489385745,1
1.0,0.0,0.0,1.0,0,3,0,3.0,20,0,0,529.9448609225029,1
,,,0.0,0,1,2,2.0,24,0,0,590.3764062184953,0
,,,1.0,0,5,1,6.0,32,0,0,600.5436816987657,0
,,,7.0,6,6,3,12.0,22,0,0,537.2061803381366,0
,,,0.0,0,0,1,,21,0,0,532.6144586834607,0
,,,1.0,0,8,0,7.0,22,0,0,564.8419128818658,0
,,,0.0,0,3,0,3.0,33,0,0,570.7456576540362,0
1.0,0.0,0.0,0.0,0,4,0,4.0,47,0,0,534.6348884329503,1
,,,2.0,0,10,0,9.0,43,0,0,548.7756943056023,0
,,,1.0,0,0,3,3.0,24,0,0,600.5436816987657,0
1.0,1.0,1.0,2.0,0,8,0,7.0,41,0,0,513.7500105709005,1
,,,1.0,3,1,0,5.0,59,0,0,649.8367453331134,0
,,,2.0,0,10,0,9.0,26,0,0,619.6558545510832,0
,,,1.0,0,6,0,6.0,43,0,0,611.1168235858707,0
,,,1.0,0,0,2,3.0,20,1,0,495.3246363509498,0
,,,1.0,0,0,3,3.0,29,0,0,607.646504810646,0
,,,0.0,0,1,0,1.0,36,0,0,562.7112799874044,0
,,,3.0,12,4,0,12.0,35,0,0,612.2197381784796,0
,,,0.0,0,2,0,2.0,25,0,0,594.9496395863288,0
,,,1.0,0,5,3,3.0,27,1,0,608.9586782231262,0
,,,3.0,3,9,0,10.0,54,0,0,624.7610136346011,0
,,,1.0,0,3,0,3.0,46,0,0,593.4026670723426,0
,,,0.0,0,2,0,2.0,29,0,1,572.6966468517686,0
,,,0.0,0,6,0,5.0,37,0,0,582.2392738865584,0
,,,1.0,3,0,0,3.0,35,0,0,516.0727466801483,0
,,,0.0,0,1,0,1.0,19,0,0,,0
,,,0.0,0,3,0,3.0,37,1,0,528.4397868705032,0
,,,0.0,0,2,0,2.0,52,0,0,464.00409860491806,0
,,,2.0,0,10,0,9.0,39,0,0,659.9783242085863,0
4.0,4.0,1.0,1.0,0,4,0,5.0,30,0,0,572.4883615615423,1
,,,0.0,0,0,2,1.0,26,0,0,625.6194133972778,0
,,,0.0,3,1,0,4.0,31,0,1,455.7684383720417,0
,,,0.0,0,0,1,1.0,27,0,0,606.0914194981237,0
,,,7.0,21,0,0,14.0,49,0,0,643.8731864869187,0
,,,1.0,0,3,0,3.0,38,1,0,594.2269247222166,0
,,,1.0,0,6,0,3.0,45,0,0,572.6966468517686,0
,,,2.0,0,6,0,6.0,37,0,1,496.5620720588111,0
1.0,1.0,1.0,0.0,0,2,0,2.0,21,0,1,452.9141585228347,1
,,,1.0,0,2,0,3.0,53,0,0,651.2721758317459,0
,,,3.0,0,8,0,8.0,35,0,0,568.1234134839351,0
,,,0.0,0,3,0,3.0,24,0,0,596.1158411234079,0
1.0,1.0,0.0,2.0,0,11,0,10.0,28,0,0,622.0391075772001,1
,,,0.0,0,1,0,1.0,26,0,0,568.1234134839351,0
,,,2.0,0,6,0,6.0,33,0,0,591.5870119664824,0
,,,1.0,0,3,0,3.0,34,0,0,567.7366840751514,0
,,,4.0,0,7,0,8.0,32,0,0,625.1473861888853,0
,,,1.0,0,3,0,3.0,57,0,0,643.8731864869187,0
,,,0.0,0,4,0,3.0,41,0,0,534.0439408046929,0
,,,0.0,0,5,0,5.0,60,0,0,566.615728516546,0
,,,1.0,0,3,0,3.0,37,0,0,516.0727466801483,0
,,,0.0,0,3,0,2.0,64,0,0,526.0076071263594,0
,,,0.0,0,2,0,2.0,41,0,0,588.5313149452869,0
,,,2.0,0,8,0,8.0,37,0,0,615.275435199675,0
,,,2.0,0,5,0,6.0,18,0,1,,0
,,,1.0,0,3,0,3.0,46,0,0,634.3876080519926,0
,,,10.0,0,10,0,11.0,47,0,0,590.3764062184953,0
,,,0.0,0,4,1,5.0,29,0,0,591.8118367171278,0
1.0,0.0,0.0,1.0,0,9,0,9.0,35,0,0,573.506153293104,1
,,,0.0,0,1,0,1.0,46,0,1,503.4060323732977,0
,,,1.0,0,2,0,4.0,43,0,0,611.1168235858707,0
1.0,0.0,0.0,2.0,0,8,0,7.0,21,0,0,,1
,,,3.0,2,0,2,4.0,32,1,1,483.8825387306322,0
,,,3.0,0,10,0,9.0,27,0,0,568.1234134839351,0
,,,0.0,0,0,0,,24,0,0,612.2197381784796,0
2.0,2.0,1.0,0.0,0,2,0,3.0,30,0,0,572.4883615615423,1
,,,2.0,0,4,0,8.0,24,0,0,583.9580815774534,0
,,,0.0,0,4,0,3.0,29,0,0,632.9521775533601,0
,,,1.0,0,4,0,3.0,60,0,0,640.9281976341432,0
,,,0.0,0,1,0,1.0,23,0,1,590.3764062184953,0
,,,0.0,0,2,0,,33,0,0,667.3110883646683,0
,,,0.0,0,1,0,,32,0,0,532.5766453907564,0
,,,0.0,0,1,0,,24,0,0,627.0548438959104,0
,,,0.0,0,6,0,4.0,51,0,0,662.7661041965799,0
,,,1.0,0,3,0,3.0,30,0,0,603.7089944668902,0
,,,0.0,0,0,4,5.0,30,1,0,629.2870264314199,0
