dpd_5_cnt,dpd_15_cnt,dpd_30_cnt,close_loans_cnt,federal_district_nm,payment_type_0,payment_type_1,payment_type_2,payment_type_3,payment_type_4,payment_type_5,past_billings_cnt,score_1,score_2,age,gender,bad_flag,rep_loan_date_year,rep_loan_date_month,rep_loan_date_day,rep_loan_date_weekday,first_loan_year,first_loan_month,first_loan_day,first_loan_weekday,first_overdue_date_year,first_overdue_date_month,first_overdue_date_day,first_overdue_date_weekday
1.0,0.0,0.0,2.0,6,0,0,10,0,0,0,10.0,557.6140817994885,,22,0,0,2016,10,10,1,2015,5,25,1,2016.0,7.0,1.0,0
,,,2.0,4,0,0,4,0,0,0,6.0,649.6343460109832,,24,0,0,2016,10,9,3,2016,3,13,3,,,,-1
,,,0.0,2,0,0,2,0,0,0,2.0,,,51,0,0,2016,1,30,2,2015,11,8,3,,,,-1
,,,3.0,3,0,0,6,3,0,0,9.0,611.1168235858707,,29,0,0,2016,5,15,3,2015,3,21,2,,,,-1
,,,1.0,3,0,0,3,0,0,0,5.0,498.2919543283032,,24,0,0,2016,11,29,5,2016,6,11,2,,,,-1
,,,1.0,6,0,0,2,1,0,0,3.0,540.3439832073377,,21,0,0,2016,8,9,5,2016,4,8,0,,,,-1
,,,1.0,3,0,0,4,0,0,0,4.0,612.789217945056,,30,0,0,2016,12,1,4,2016,4,14,4,,,,-1
,,,2.0,2,0,0,5,1,0,0,7.0,579.4697121392986,,35,0,0,2016,11,6,3,2016,4,4,1,,,,-1
,,,0.0,2,0,0,0,2,0,0,2.0,597.4058788295646,,34,0,0,2016,3,31,4,2015,12,31,4,,,,-1
,,,1.0,3,0,0,6,0,0,0,6.0,634.1683529093362,,34,0,0,2016,12,20,5,2016,5,17,5,,,,-1
,,,1.0,3,0,0,3,0,0,0,3.0,612.2197381784796,,43,0,0,2016,7,10,3,2016,4,1,0,,,,-1
1.0,0.0,0.0,0.0,4,0,0,1,0,0,0,1.0,572.6966468517686,,32,0,0,2016,11,10,4,2016,10,5,6,2016.0,11.0,6.0,3
,,,0.0,3,0,0,0,4,0,0,4.0,580.6789551452705,,34,0,0,2016,8,4,4,2016,4,4,1,,,,-1
,,,2.0,4,0,0,5,0,0,0,5.0,632.9521775533601,,29,0,0,2016,10,21,0,2016,5,6,0,,,,-1
1.0,1.0,0.0,1.0,3,0,5,1,0,0,0,6.0,,521.786314719148,25,1,0,2016,9,5,1,2016,3,2,6,2016.0,6.0,6.0,1
,,,1.0,4,0,6,0,0,0,0,6.0,541.7794137059703,,22,0,0,2016,4,1,0,2015,3,3,5,,,,-1
,,,2.0,2,0,0,4,0,0,0,5.0,576.8552584655729,,37,0,0,2016,10,22,2,2015,9,15,5,,,,-1
,,,1.0,2,0,0,0,2,0,0,4.0,,572.3569999753098,34,0,0,2016,10,17,1,2016,6,9,4,,,,-1
,,,1.0,4,0,0,6,0,0,0,6.0,596.3850700849613,,27,0,0,2016,6,12,3,2015,4,11,2,,,,-1
1.0,1.0,0.0,0.0,3,0,0,4,0,0,0,3.0,576.5501823685315,,24,1,0,2016,7,18,1,2016,3,19,2,2016.0,6.0,20.0,1
,,,1.0,3,0,0,3,0,0,0,3.0,611.1168235858707,,31,0,0,2016,11,8,5,2016,3,18,0,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,658.6049399878282,,54,0,0,2016,6,29,6,2016,5,5,4,,,,-1
,,,2.0,3,0,0,12,0,0,0,8.0,612.8519990976439,,60,0,0,2016,3,14,1,2015,5,15,0,,,,-1
,,,0.0,2,0,0,3,0,0,0,1.0,,576.8752773770586,37,0,0,2016,5,28,2,2016,4,7,4,,,,-1
,,,1.0,2,0,0,6,0,0,0,6.0,,572.3569999753098,39,0,0,2016,10,15,2,2016,3,17,4,,,,-1
,,,1.0,2,0,3,0,0,0,0,3.0,618.2204240524505,,45,0,0,2016,1,10,3,2015,9,9,6,,,,-1
,,,1.0,3,0,0,5,1,0,0,6.0,530.2827014292254,,54,0,0,2016,6,3,0,2015,11,28,2,,,,-1
,,,0.0,2,0,0,0,2,0,0,2.0,585.9929698540457,,32,0,0,2016,5,2,1,2016,2,2,5,,,,-1
,,,3.0,3,0,0,5,3,0,0,7.0,632.9521775533601,,38,0,0,2016,10,9,3,2015,10,3,2,,,,-1
,,,1.0,3,0,0,14,0,0,0,8.0,616.0874942359577,,41,0,0,2016,8,13,2,2015,12,3,4,,,,-1
,,,2.0,3,0,0,7,0,0,0,7.0,632.9521775533601,,26,0,0,2016,10,16,3,2016,1,10,3,,,,-1
,,,4.0,6,0,0,14,0,0,0,14.0,612.3230903950008,,42,0,0,2016,11,12,2,2015,7,30,4,,,,-1
,,,1.0,1,0,2,1,0,0,0,3.0,,,37,1,0,2015,8,1,2,2015,3,29,3,,,,-1
,,,4.0,0,0,0,18,0,0,0,16.0,588.5313149452869,,24,0,0,2016,7,3,3,2015,2,26,4,,,,-1
2.0,2.0,0.0,1.0,4,0,0,7,2,0,0,6.0,531.0989519519172,,39,0,0,2016,7,5,5,2015,12,26,2,2016.0,4.0,30.0,2
1.0,1.0,1.0,0.0,3,0,0,3,0,0,0,3.0,,550.9577151066885,31,0,1,2016,8,3,6,2016,4,26,5,2016.0,7.0,1.0,0
,,,0.0,3,0,0,1,0,0,0,1.0,609.6813930872381,,33,0,0,2016,3,21,1,2016,2,4,4,,,,-1
,,,0.0,2,0,0,2,0,0,0,2.0,,,24,0,0,2015,11,24,5,2015,9,4,0,,,,-1
1.0,0.0,0.0,1.0,6,0,0,4,0,0,0,3.0,590.3991546846121,,37,0,0,2016,2,20,2,2015,10,26,1,2016.0,1.0,1.0,0
1.0,1.0,0.0,1.0,3,0,0,3,1,0,0,3.0,,,27,0,0,2016,10,18,5,2015,11,15,3,2016.0,2.0,20.0,2
,,,1.0,1,0,0,3,0,0,0,3.0,,576.8752773770586,26,0,0,2016,9,17,2,2016,4,4,1,,,,-1
,,,2.0,3,0,0,4,0,0,0,5.0,,,23,0,0,2016,3,23,6,2015,10,5,1,,,,-1
1.0,0.0,0.0,3.0,0,0,0,17,0,0,0,12.0,,,35,0,0,2016,12,18,3,2015,11,19,4,2016.0,8.0,20.0,2
,,,0.0,2,0,2,0,0,0,0,1.0,,,39,0,0,2015,7,22,6,2015,6,7,3,,,,-1
,,,2.0,3,0,0,11,0,0,0,9.0,604.5935658711237,,24,0,0,2016,1,9,2,2015,2,21,2,,,,-1
,,,0.0,2,2,1,2,0,0,0,5.0,526.3144162808159,,30,0,0,2016,8,8,1,2016,2,20,2,,,,-1
,,,0.0,7,0,0,3,0,0,0,2.0,600.7675143043672,,57,1,0,2016,11,26,2,2016,9,12,1,,,,-1
,,,0.0,3,0,0,5,0,0,0,4.0,595.7591460276641,,32,0,0,2015,12,31,4,2015,8,1,2,,,,-1
,,,0.0,5,0,0,5,0,0,0,5.0,592.8167097698359,,29,0,0,2016,5,23,1,2015,12,17,4,,,,-1
2.0,2.0,0.0,1.0,3,0,0,5,0,0,0,5.0,487.8417773020695,,42,0,1,2015,8,26,6,2015,3,4,6,2015.0,6.0,6.0,2
,,,2.0,6,0,4,1,2,0,0,8.0,,,23,0,0,2016,7,18,1,2015,4,2,4,,,,-1
1.0,1.0,0.0,3.0,3,0,0,13,0,0,0,12.0,619.6558545510832,,25,0,0,2016,8,12,0,2015,7,16,4,2016.0,2.0,20.0,2
1.0,0.0,0.0,1.0,2,0,0,10,3,0,0,10.0,,,21,0,0,2015,12,21,1,2015,2,19,4,2015.0,7.0,20.0,1
,,,0.0,7,0,2,0,0,0,0,2.0,600.5436816987657,,25,0,0,2016,10,21,0,2016,8,17,6,,,,-1
,,,1.0,3,0,7,0,0,0,0,4.0,,,31,0,0,2016,3,24,4,2015,10,26,1,,,,-1
,,,2.0,3,0,0,9,4,0,0,13.0,537.2061803381366,,20,0,0,2016,6,15,6,2015,4,13,1,,,,-1
,,,1.0,1,0,0,3,0,0,0,3.0,595.6623552208491,,29,1,0,2016,6,21,5,2015,6,7,3,,,,-1
,,,0.0,4,0,0,3,0,0,0,3.0,546.5162820187948,,54,0,0,2016,8,29,1,2016,5,25,6,,,,-1
,,,1.0,2,0,0,3,0,0,0,3.0,547.267717022902,,35,1,0,2016,9,11,3,2016,2,26,0,,,,-1
2.0,1.0,1.0,2.0,3,0,0,9,0,0,0,8.0,595.8134257114565,,29,0,0,2016,5,31,5,2015,9,29,5,2016.0,1.0,1.0,0
,,,0.0,1,0,0,2,0,0,0,1.0,612.3230903950008,,29,0,0,2015,7,16,4,2015,5,18,1,,,,-1
,,,0.0,3,0,0,3,0,0,0,2.0,,,18,0,1,2015,12,25,0,2015,10,7,6,,,,-1
,,,4.0,1,0,0,9,0,0,0,8.0,597.1945765262967,,47,0,0,2016,5,12,4,2015,8,16,3,,,,-1
,,,1.0,6,0,0,5,0,0,0,5.0,590.3764062184953,,32,0,0,2016,8,8,1,2016,2,18,4,,,,-1
,,,0.0,4,0,0,4,0,0,0,2.0,452.3626732841494,,25,0,1,2015,11,17,5,2015,8,31,1,,,,-1
,,,3.0,6,0,0,6,0,0,0,6.0,560.5744395425781,,54,1,0,2016,10,22,2,2016,4,17,3,,,,-1
,,,0.0,2,0,0,0,0,0,0,,625.6194133972778,,29,0,0,2016,7,4,1,2016,6,10,0,,,,-1
,,,1.0,5,0,0,5,0,0,0,3.0,544.7816196704954,,27,1,0,2016,9,1,4,2016,5,1,3,,,,-1
1.0,0.0,0.0,2.0,3,0,0,18,0,0,0,17.0,691.5284203005043,,55,0,0,2016,12,5,1,2015,4,2,4,2016.0,4.0,8.0,0
,,,2.0,3,0,0,6,0,0,0,6.0,594.2495876735211,,39,0,0,2016,3,20,3,2015,9,19,2,,,,-1
,,,0.0,6,0,0,0,2,0,0,1.0,618.3929278265298,,30,0,0,2016,7,16,2,2016,6,2,4,,,,-1
,,,0.0,6,0,0,0,2,0,0,2.0,543.833827079343,,27,0,0,2016,2,15,1,2015,12,4,0,,,,-1
,,,0.0,4,0,0,0,1,0,0,1.0,655.010408031146,,32,0,0,2015,10,17,2,2015,9,19,2,,,,-1
3.0,3.0,1.0,1.0,6,0,8,0,0,0,0,6.0,572.4675762824362,,32,0,0,2015,12,22,5,2015,2,25,6,2015.0,5.0,30.0,2
,,,1.0,3,0,0,2,0,0,0,1.0,,,25,0,0,2015,7,2,4,2015,5,21,4,,,,-1
,,,1.0,3,0,0,0,4,0,0,6.0,484.80331607840895,,18,0,0,2016,12,19,1,2016,3,2,6,,,,-1
2.0,2.0,0.0,4.0,3,0,4,9,1,0,0,11.0,531.7098540865346,,41,0,0,2016,5,21,2,2015,6,1,1,2016.0,2.0,6.0,2
,,,1.0,-1,0,0,0,3,0,0,3.0,645.9477616055716,,24,0,0,2016,9,2,0,2016,5,14,2,,,,-1
,,,1.0,3,0,0,0,7,0,0,7.0,572.6966468517686,,43,0,0,2016,5,9,1,2015,9,26,2,,,,-1
,,,0.0,4,0,0,4,0,0,0,4.0,,553.0033633055842,21,0,0,2016,9,25,3,2016,5,16,1,,,,-1
,,,1.0,4,0,0,3,0,0,0,3.0,610.3941087217587,,24,1,1,2016,4,13,6,2015,10,28,6,,,,-1
,,,0.0,3,0,0,5,0,0,0,5.0,609.6813930872381,,24,0,0,2016,3,12,2,2015,9,25,0,,,,-1
,,,1.0,3,0,0,4,0,0,0,4.0,572.3915707547272,,25,1,1,2015,12,29,5,2015,3,14,2,,,,-1
,,,0.0,6,0,0,3,0,0,0,3.0,617.1767524705533,,30,0,0,2016,1,28,4,2015,10,26,1,,,,-1
,,,0.0,1,0,0,0,1,0,0,1.0,632.9521775533601,,34,0,0,2015,11,22,3,2015,10,8,4,,,,-1
,,,0.0,3,0,0,2,0,0,0,2.0,572.2474931448966,,24,0,0,2016,11,21,1,2016,9,19,1,,,,-1
,,,0.0,3,0,0,2,0,0,0,2.0,610.6991848188003,,27,0,0,2015,6,20,2,2015,4,5,3,,,,-1
,,,0.0,6,0,0,1,0,0,0,,632.9521775533601,,41,0,0,2016,11,27,3,2016,10,31,1,,,,-1
,,,2.0,3,0,0,6,0,0,0,7.0,612.2197381784796,,25,0,0,2016,8,21,3,2015,11,30,1,,,,-1
,,,3.0,3,0,0,9,0,0,0,9.0,491.288732546114,,30,0,0,2016,11,20,3,2015,12,30,6,,,,-1
,,,1.0,2,0,0,3,0,0,0,3.0,576.8552584655729,,30,0,0,2016,1,31,3,2015,10,18,3,,,,-1
,,,0.0,5,0,0,2,0,0,0,2.0,,,51,0,0,2016,3,7,1,2015,12,14,1,,,,-1
1.0,1.0,0.0,0.0,4,0,0,1,0,0,0,1.0,506.3421022645968,,49,0,0,2015,12,31,4,2015,11,18,6,2015.0,12.0,20.0,3
,,,1.0,3,0,0,7,0,0,0,7.0,612.2197381784796,,25,0,0,2016,5,18,6,2015,4,12,3,,,,-1
,,,0.0,6,0,5,0,0,0,0,5.0,541.7794137059703,,20,0,0,2016,9,11,3,2016,4,4,1,,,,-1
,,,2.0,6,0,0,5,0,0,0,6.0,492.3736991207738,,39,1,0,2016,12,31,2,2015,3,19,4,,,,-1
,,,0.0,3,0,0,0,3,0,0,3.0,616.7108656983075,,36,0,0,2016,8,19,0,2016,5,19,4,,,,-1
,,,2.0,3,0,0,6,0,0,0,6.0,553.317062758132,,38,0,0,2015,12,27,3,2015,6,4,4,,,,-1
,,,1.0,3,0,0,3,3,0,0,6.0,635.6037834079689,,36,0,0,2016,10,15,2,2016,4,9,2,,,,-1
,,,1.0,6,0,4,0,2,0,0,6.0,,576.8752773770586,26,0,0,2016,8,18,4,2016,2,8,1,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,579.8754054014169,,39,0,0,2015,12,24,4,2015,11,3,5,,,,-1
,,,0.0,3,0,0,2,0,0,0,2.0,492.3736991207738,,35,1,1,2016,4,2,2,2016,1,17,3,,,,-1
,,,4.0,6,0,0,12,0,0,0,10.0,536.3295126859737,,33,0,1,2016,12,22,4,2016,1,22,0,,,,-1
,,,0.0,6,0,0,0,0,0,0,,488.0767174967299,,22,0,1,2016,7,19,5,2016,7,14,4,,,,-1
,,,0.0,6,0,0,2,0,0,0,,488.0767174967299,,22,0,1,2016,7,21,4,2016,7,14,4,,,,-1
,,,0.0,3,0,0,1,0,0,0,,,,35,0,1,2015,8,31,1,2015,8,9,3,,,,-1
,,,0.0,7,0,0,0,0,0,0,,,,53,0,0,2015,12,5,2,2015,12,3,4,,,,-1
,,,0.0,2,0,0,2,0,0,0,,,,39,0,1,2015,11,8,3,2015,10,10,2,,,,-1
,,,0.0,6,0,0,1,0,0,0,,605.7392220421829,,38,0,0,2015,12,2,6,2015,11,2,1,,,,-1
,,,0.0,3,0,0,0,0,0,0,,609.6813930872381,,35,0,0,2016,4,17,3,2016,3,22,5,,,,-1
,,,0.0,3,0,0,1,0,0,0,,515.9396316873336,,28,1,0,2016,9,5,1,2016,9,1,4,,,,-1
,,,7.0,3,0,0,18,0,0,0,18.0,634.3876080519926,,34,0,1,2016,10,19,6,2015,4,9,4,,,,-1
4.0,1.0,0.0,3.0,3,0,0,9,1,0,0,11.0,,,20,0,0,2016,9,18,3,2015,9,13,3,2015.0,12.0,13.0,3
,,,1.0,3,0,0,4,0,0,0,3.0,614.3618913497664,,53,0,0,2016,4,20,6,2015,9,25,0,,,,-1
,,,1.0,4,0,0,3,0,0,0,3.0,612.2197381784796,,24,0,0,2015,11,28,2,2015,8,2,3,,,,-1
,,,0.0,2,0,0,0,4,0,0,4.0,435.00223099798086,,31,0,0,2015,12,23,6,2015,8,17,1,,,,-1
4.0,0.0,0.0,5.0,6,0,14,0,2,0,0,14.0,,,24,0,1,2016,9,30,0,2015,2,25,6,2016.0,3.0,1.0,5
,,,0.0,2,0,0,0,3,0,0,2.0,605.1305884481358,,27,0,0,2016,4,26,5,2016,2,6,2,,,,-1
,,,1.0,5,0,0,0,6,0,0,6.0,518.0526997945353,,26,1,0,2016,10,27,4,2016,4,14,4,,,,-1
,,,2.0,3,0,0,6,0,0,0,6.0,,,24,0,0,2016,3,15,5,2015,5,21,4,,,,-1
,,,2.0,6,0,0,8,0,0,0,8.0,588.5313149452869,,23,0,0,2016,5,7,2,2015,6,2,5,,,,-1
1.0,1.0,1.0,0.0,2,0,0,3,0,0,0,3.0,470.1650349483844,,48,0,0,2016,8,11,4,2016,3,29,5,2016.0,7.0,1.0,0
1.0,0.0,0.0,0.0,3,0,0,4,0,0,0,3.0,,,30,0,0,2016,3,8,5,2015,11,16,1,2016.0,2.0,20.0,2
,,,0.0,5,0,0,1,0,0,0,1.0,590.3764062184953,,23,0,0,2016,5,31,5,2016,4,5,5,,,,-1
1.0,1.0,0.0,1.0,5,0,0,3,0,0,0,3.0,549.7311607367926,,36,0,0,2016,3,13,3,2015,12,12,2,2016.0,1.0,15.0,0
,,,0.0,6,0,0,3,0,0,0,3.0,541.4552286673147,,25,0,1,2016,2,21,3,2015,11,19,4,,,,-1
,,,1.0,0,0,3,0,0,0,0,3.0,611.1168235858707,,35,0,0,2015,11,18,6,2015,6,10,6,,,,-1
,,,2.0,5,0,2,4,0,0,0,6.0,612.2197381784796,,24,0,0,2016,8,8,1,2015,11,7,2,,,,-1
,,,1.0,4,0,0,5,0,0,0,5.0,544.6633870048768,,41,0,1,2016,9,21,6,2016,4,1,0,,,,-1
,,,1.0,0,0,0,0,0,0,0,1.0,663.8673079361279,,50,0,0,2016,5,17,5,2016,4,10,3,,,,-1
,,,1.0,1,0,0,3,0,0,0,3.0,555.7884523427676,,22,1,0,2015,8,4,5,2015,2,16,1,,,,-1
,,,0.0,0,0,0,1,0,0,0,1.0,546.0506954701963,,26,0,0,2016,4,18,1,2016,3,7,1,,,,-1
,,,2.0,0,0,0,9,0,0,0,8.0,,,19,0,0,2016,5,7,2,2015,6,20,2,,,,-1
,,,1.0,3,0,0,3,0,0,0,3.0,623.7769534877841,,34,0,0,2016,9,11,3,2016,4,8,0,,,,-1
,,,2.0,3,0,0,6,0,0,0,6.0,619.6558545510832,,36,0,0,2016,7,28,4,2015,4,27,1,,,,-1
,,,1.0,4,0,0,3,0,0,0,3.0,511.0059079056492,,32,1,0,2016,10,29,2,2016,3,19,2,,,,-1
,,,1.0,3,0,0,5,0,0,0,6.0,677.4978576974895,,59,0,0,2016,7,29,0,2015,4,14,5,,,,-1
,,,0.0,3,0,1,0,0,0,0,1.0,516.3671984510079,,33,0,1,2015,10,16,0,2015,9,13,3,,,,-1
,,,1.0,4,0,0,4,0,0,0,4.0,482.83277742510217,,20,0,0,2016,9,25,3,2016,4,24,3,,,,-1
,,,1.0,3,0,0,3,0,0,0,3.0,587.2201150624518,,48,0,0,2016,8,20,2,2016,3,2,6,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,419.11360389660376,,22,0,1,2015,11,2,1,2015,9,22,5,,,,-1
,,,0.0,3,0,0,2,0,0,0,2.0,503.6298649788994,,54,1,0,2016,11,16,6,2016,9,13,5,,,,-1
2.0,2.0,1.0,0.0,3,0,0,2,0,0,0,3.0,585.9929698540457,,47,0,0,2016,4,7,4,2015,12,7,1,2016.0,1.0,15.0,0
,,,1.0,2,0,0,0,4,0,0,4.0,,572.3569999753098,38,0,0,2016,9,22,4,2016,4,30,2,,,,-1
1.0,0.0,0.0,1.0,3,0,0,10,0,0,0,7.0,601.9791121973982,,30,0,0,2016,3,18,0,2015,8,14,0,2016.0,1.0,15.0,0
,,,1.0,3,0,0,3,0,0,0,3.0,636.5404223308365,,63,0,0,2015,10,17,2,2015,4,16,4,,,,-1
,,,0.0,1,0,1,0,0,0,0,1.0,588.5313149452869,,31,0,0,2016,5,10,5,2016,3,31,4,,,,-1
,,,0.0,6,0,0,5,0,0,0,5.0,610.8876598963683,,47,0,0,2016,11,25,0,2016,6,7,5,,,,-1
,,,0.0,4,0,0,3,0,0,0,3.0,,,21,0,0,2016,2,1,1,2015,10,16,0,,,,-1
1.0,0.0,0.0,0.0,6,0,0,3,1,0,0,3.0,539.4404955212825,,30,0,0,2016,8,21,3,2016,5,18,6,2016.0,8.0,20.0,2
,,,0.0,6,0,0,5,0,0,0,5.0,,,29,0,0,2016,5,29,3,2015,12,28,1,,,,-1
,,,0.0,4,0,0,1,0,0,0,1.0,615.275435199675,,33,0,0,2015,11,15,3,2015,10,10,2,,,,-1
,,,1.0,6,0,0,7,0,0,0,8.0,665.8756578660358,,44,0,0,2016,9,12,1,2015,12,25,0,,,,-1
,,,0.0,6,0,0,2,1,0,0,3.0,566.6879829853025,,34,0,0,2016,5,20,0,2016,2,19,0,,,,-1
,,,0.0,3,0,0,2,0,0,0,1.0,557.6140817994885,,20,0,0,2015,11,14,2,2015,9,22,5,,,,-1
,,,2.0,2,0,0,2,8,0,0,7.0,587.1992366631756,,29,0,0,2016,8,16,5,2015,12,17,4,,,,-1
,,,4.0,3,0,1,10,0,0,0,11.0,485.0933283037688,,47,1,0,2016,8,17,6,2015,8,29,2,,,,-1
2.0,0.0,0.0,0.0,3,0,0,3,0,0,0,3.0,571.2612163531361,,23,0,1,2015,11,24,5,2015,8,18,5,2015.0,10.0,20.0,5
,,,1.0,4,0,0,7,0,0,0,6.0,,,31,0,0,2016,6,29,6,2015,12,10,4,,,,-1
,,,6.0,2,0,0,0,13,0,0,12.0,435.00223099798086,,31,0,0,2016,8,31,6,2015,8,17,1,,,,-1
,,,2.0,3,0,0,6,0,0,0,7.0,579.8754054014169,,26,0,0,2015,12,29,5,2015,4,25,2,,,,-1
2.0,0.0,0.0,1.0,3,0,0,5,0,0,0,5.0,,,32,0,0,2016,2,5,0,2015,8,1,2,2015.0,10.0,6.0,5
,,,0.0,6,0,0,1,0,0,0,1.0,635.3341555217064,,51,0,0,2015,10,6,5,2015,8,8,2,,,,-1
,,,1.0,6,0,0,1,0,0,0,3.0,572.6966468517686,,23,0,0,2016,9,25,3,2015,6,6,2,,,,-1
,,,0.0,3,0,0,1,0,0,0,1.0,557.4141273766304,,38,0,0,2016,3,12,2,2016,1,24,3,,,,-1
,,,0.0,1,0,0,3,0,0,0,2.0,519.3181356811838,,20,0,0,2016,1,9,2,2015,10,10,2,,,,-1
,,,0.0,3,0,0,3,0,0,0,2.0,584.0365696101686,,27,0,0,2016,10,17,1,2016,7,27,6,,,,-1
,,,1.0,0,0,0,3,0,0,0,3.0,567.6742597770632,,31,0,0,2016,12,24,2,2016,9,17,2,,,,-1
1.0,0.0,0.0,1.0,3,0,6,0,0,0,0,6.0,541.7794137059703,,19,0,0,2016,2,22,1,2015,3,29,3,2015.0,5.0,1.0,0
,,,3.0,3,0,0,14,0,0,0,13.0,,,59,0,0,2016,10,3,1,2015,5,19,5,,,,-1
,,,1.0,6,0,0,6,0,0,0,6.0,627.0548438959104,,32,0,0,2016,6,12,3,2015,5,4,1,,,,-1
1.0,0.0,0.0,1.0,3,0,0,3,0,0,0,3.0,657.1695094891958,,56,0,0,2016,4,3,3,2015,8,24,1,2015.0,11.0,30.0,1
,,,0.0,6,0,0,1,0,0,0,1.0,595.6623552208491,,40,1,0,2016,1,10,3,2015,11,15,3,,,,-1
,,,2.0,3,0,0,6,0,0,0,6.0,,,54,0,0,2016,8,9,5,2015,12,15,5,,,,-1
,,,0.0,5,0,0,1,0,0,0,1.0,601.0725904014084,,63,0,0,2016,3,28,1,2016,2,7,3,,,,-1
2.0,2.0,1.0,2.0,6,0,0,6,3,0,0,9.0,653.280525761654,,37,0,0,2016,10,3,1,2015,10,4,3,2016.0,5.0,9.0,1
,,,1.0,2,0,0,3,0,0,0,3.0,636.4370701143151,,49,0,0,2016,4,5,5,2015,12,6,3,,,,-1
,,,1.0,0,0,0,4,0,0,0,3.0,632.9521775533601,,31,0,0,2016,11,9,6,2016,2,16,5,,,,-1
,,,0.0,3,0,0,4,0,0,0,4.0,578.0273492906616,,36,0,0,2016,2,1,1,2015,9,24,4,,,,-1
1.0,1.0,1.0,6.0,4,0,0,0,11,0,0,10.0,644.512331106939,,33,0,0,2016,8,6,2,2015,9,28,1,2016.0,4.0,30.0,2
,,,0.0,2,0,0,3,0,0,0,2.0,547.0572344208437,,35,0,0,2016,9,18,3,2016,6,23,4,,,,-1
,,,0.0,1,0,0,0,1,0,0,1.0,632.9521775533601,,33,0,0,2016,7,27,6,2016,6,28,5,,,,-1
2.0,1.0,0.0,0.0,3,0,0,3,0,0,0,4.0,484.510654103636,,23,0,1,2015,8,12,6,2015,3,17,5,2015.0,6.0,20.0,2
,,,1.0,4,0,0,3,0,0,0,3.0,598.7586553420414,,28,0,0,2016,2,10,6,2015,10,9,0,,,,-1
,,,0.0,0,0,0,1,0,0,0,1.0,537.1498787585898,,32,0,0,2016,5,5,4,2016,3,4,0,,,,-1
,,,2.0,4,0,0,1,5,0,0,4.0,611.9263300272063,,43,0,0,2016,8,30,5,2016,4,27,6,,,,-1
,,,1.0,6,0,0,0,3,0,0,3.0,556.5111672068798,,21,0,0,2016,9,8,4,2016,4,9,2,,,,-1
,,,3.0,3,0,0,8,0,0,0,8.0,600.5436816987657,,45,0,0,2016,3,18,0,2015,7,15,6,,,,-1
,,,2.0,4,0,0,0,3,0,0,6.0,632.9521775533601,,32,0,0,2017,1,3,5,2016,2,27,2,,,,-1
,,,1.0,3,0,3,1,0,0,0,4.0,653.280525761654,,40,0,0,2016,5,28,2,2015,4,21,5,,,,-1
,,,3.0,6,0,0,4,1,0,0,3.0,444.44165334865824,,31,1,1,2016,2,26,0,2015,11,10,5,,,,-1
,,,5.0,5,0,0,13,0,0,0,13.0,545.6621354591487,,33,0,0,2016,12,30,0,2015,11,22,3,,,,-1
,,,0.0,0,0,0,0,5,0,0,5.0,627.0548438959104,,45,0,0,2016,8,8,1,2016,2,28,3,,,,-1
,,,2.0,3,0,0,6,0,0,0,5.0,616.4441893317019,,36,0,0,2015,11,29,3,2015,5,5,5,,,,-1
,,,1.0,0,0,0,6,0,0,0,6.0,,,38,0,0,2015,10,24,2,2015,3,28,2,,,,-1
,,,1.0,1,0,2,0,0,0,0,1.0,569.2550830681716,,35,0,0,2015,5,11,1,2015,3,12,4,,,,-1
1.0,0.0,0.0,1.0,3,0,0,6,0,0,0,6.0,,,27,0,0,2016,3,6,3,2015,8,16,3,2015.0,10.0,20.0,5
,,,0.0,6,0,0,1,1,0,0,2.0,,563.0897799717172,26,0,0,2016,4,28,4,2016,2,17,6,,,,-1
,,,3.0,5,0,0,11,1,0,0,10.0,601.9791121973982,,36,0,0,2016,11,23,6,2015,10,5,1,,,,-1
,,,1.0,3,0,0,6,0,0,0,6.0,591.281935869441,,30,1,0,2016,9,11,3,2016,2,27,2,,,,-1
,,,0.0,3,0,0,2,0,0,0,2.0,,,19,0,1,2015,6,14,3,2015,4,2,4,,,,-1
,,,1.0,3,0,0,0,2,0,0,3.0,,,18,0,0,2016,2,16,5,2015,11,11,6,,,,-1
,,,2.0,5,0,8,0,0,0,0,6.0,,,35,0,0,2015,11,13,0,2015,5,9,2,,,,-1
,,,0.0,2,0,0,0,3,0,0,3.0,514.3155956005115,,22,1,0,2016,4,10,3,2015,12,23,6,,,,-1
,,,0.0,2,0,4,0,0,0,0,2.0,,,18,0,0,2015,11,18,6,2015,8,26,6,,,,-1
2.0,2.0,1.0,0.0,5,0,0,6,0,0,0,5.0,464.15637108191817,,47,0,1,2016,2,19,0,2015,9,7,1,2015.0,10.0,6.0,5
1.0,1.0,1.0,1.0,0,0,0,8,0,0,0,7.0,599.5778295524135,,31,0,0,2016,5,7,2,2015,10,4,3,2016.0,3.0,6.0,3
,,,1.0,6,0,0,2,1,0,0,3.0,,,31,0,0,2015,11,7,2,2015,2,20,0,,,,-1
1.0,1.0,0.0,1.0,3,0,0,8,0,0,0,8.0,612.2197381784796,,48,0,0,2016,10,2,3,2015,10,23,0,2016.0,8.0,30.0,5
